row ID,row m/z,row retention time,intensity_measure,s200525_Dog_Blank_01.mzXML Peak area,s200525_Dog_4h_02.mzXML Peak area,s200525_Dog_4h_03.mzXML Peak area,s200525_Dog_4h_01.mzXML Peak area,s200525_Dog_Blank_03.mzXML Peak area,s200525_Dog_Blank_02.mzXML Peak area,s200525_HUMAN_4h_01.mzXML Peak area,s200525_HUMAN_4h_02.mzXML Peak area,s200525_HUMAN_Blank_02.mzXML Peak area,s200525_HUMAN_4h_03.mzXML Peak area,s200525_HUMAN_Blank_01.mzXML Peak area,s200525_Mk_4h_02.mzXML Peak area,s200525_Mk_4h_03.mzXML Peak area,s200525_HUMAN_Blank_03.mzXML Peak area,s200525_Mk_4h_01.mzXML Peak area,s200525_Mk_Blank_02.mzXML Peak area,s200525_Mk_Blank_03.mzXML Peak area,s200525_Mou_4h_01.mzXML Peak area,s200525_Mk_Blank_01.mzXML Peak area,s200525_Mou_Blank_01.mzXML Peak area,s200525_Mou_Blank_02.mzXML Peak area,s200525_Mou_4h_03.mzXML Peak area,s200525_Mou_4h_02.mzXML Peak area,s200525_Rat_4h_02.mzXML Peak area,s200525_Mou_Blank_03.mzXML Peak area,s200525_Rat_Blank_02.mzXML Peak area,s200525_Rat_4h_01.mzXML Peak area,s200525_Rat_Blank_03.mzXML Peak area,s200525_Rat_4h_03.mzXML Peak area,s200525_Rat_Blank_01.mzXML Peak area,Unnamed: 33
26925,514.2873966575836,16.500517222222225,area,116798.62395019554,66237.80158618154,71957.85252685541,129110.02253820792,50758.77663098183,152920.7040780028,106798.02008142078,133427.8810998532,77801.86663964797,231621.2446353761,58418.06228759741,298461.58039233414,165759.87200952123,65925.59772241181,8813.450591675208,17532.294207763807,229242.8056591801,126004.14783825671,93682.11562951651,120326.07557568348,217634.8065960691,290237.2339409181,8368.719393066789,126726.80940673848,16300.440008667189,187412.6466306153,34780.03863769526,93386.72568127466,92408.97088476524,55080.30545397948,
26934,514.2873365550009,9.908133333333334,area,106462.0654521484,93794.7287497559,170534.17121032727,106716.18215319804,80101.09609472647,279540.75230114715,40987.42821704101,170255.33060595693,40792.26070971647,66784.31233471677,95717.07034631356,147985.55957678222,78650.08132409703,200087.0436367186,54650.55547216795,143441.3409560546,215097.4188000489,94450.0838851318,65908.07150964372,76348.98236975115,98336.29688769538,65058.62619335946,73396.84564392103,88578.00338098119,256902.63788110332,178374.4991035156,16360.074720947214,41316.45088647463,204248.39633142084,129416.82899255384,
26942,514.2872616966525,10.534244444444443,area,65755.56645239246,58931.20619018594,73965.69879589867,32545.45568847654,475180.8279458009,175937.44763562,87871.37348937977,61820.62558837879,180564.6189932866,310108.2988050539,162528.51427465823,302861.8890505373,59936.04710668976,100109.0507719726,8858.371778320121,50683.01393762202,130285.71341247552,69433.91837268064,430409.9977740477,42918.1820468752,169092.3741737061,52681.78828076155,357207.9994884034,69541.06365258784,158907.9980084228,72972.48168957523,8310.043675048648,97768.05732189953,103130.9668624268,51257.393520873935,
26945,514.2874964300544,15.943060000000004,area,131487.5728361815,109914.95374182113,77965.12068652335,104411.33768151831,150060.10101709035,99779.19131323251,209702.3317525632,87741.87848071285,177323.4659622801,86031.61530188014,84785.08101513685,406933.5065456543,271742.82052795385,116916.43476965334,8414.544302245911,120831.28189270035,123685.69696093725,142102.7023510741,201274.8775339356,136583.0304849854,88760.88742993193,136373.82088537578,7968.8186553956975,88868.69145410186,193562.37358715848,65514.41923339864,15838.482021484302,194221.69157238808,133606.28166467257,152551.53365649452,
26964,514.2871057539819,8.999896111111111,area,13746.484076660035,88916.59241650377,295302.67130230734,238094.54435449225,74707.3680472413,28847.50521203596,85992.40463232427,72353.58334643587,45594.33442822275,134504.7842286379,62229.79877026367,61025.40238513208,88638.86629333471,153811.7806171876,74814.09783886706,263716.9177449951,51955.94171923823,56211.4417901611,59666.016291259744,75741.83963049328,121095.54626989756,283388.8421039428,48763.626748412906,210471.34817077607,49768.16134985337,121125.43074902342,42664.85413232419,14598.427050903232,64483.226090332006,149503.4772048339,
26999,514.2869999970736,7.2257494444444434,area,48300.00519989018,131270.5651904296,54975.52211169436,143419.9892716675,41509.11793212888,43996.81052771003,121965.97284887692,47589.37893823249,71523.30754425057,54061.22520849609,26293.34629785145,38940.57177722177,81611.06417803965,92381.32347863755,57566.248357238765,90772.1452288208,126823.66674389642,100526.18059362796,41463.99027075184,11293.62092156985,40338.415611511184,209211.35068835443,26331.346865112228,50196.92452215588,80161.6829710693,47336.8074034423,6270.278705688459,44194.492210998455,74676.59164562989,49045.45107049562,
27005,514.2870086387694,7.835096111111112,area,183071.70031927488,158343.22622961437,55446.441859130966,72404.40522204584,95598.53199176028,14834.14010058584,49734.64435888672,43817.2156774902,100195.77955505373,275782.56012573245,29709.815538696184,198434.3508071901,76965.28485900888,59324.44697546393,7002.597803955058,93256.89386975107,127965.96094274904,25935.311007263168,143121.2429992673,158223.45757067882,83456.03154364011,126110.75732781968,48248.65918060296,109778.47562963884,55817.96401477052,82909.3341024171,61624.78705541985,17930.984063354437,83109.54721405038,46222.37190319815,
27018,514.2869953616131,6.819742777777777,area,100338.5190466919,31950.93764367679,17975.329229492236,50104.64482427982,30658.611986816508,27419.566629150424,35079.06262243653,88116.06781201178,89525.47094128418,17017.500576782186,48929.65869793689,57617.901440857015,115501.67832342537,27329.30167785646,61673.09993945315,16694.420393554676,78957.68249920655,147548.53998913575,39210.370573852575,5709.5741253661945,62777.4524871827,5267.618245605454,64923.59233721928,102541.41167535406,139180.5037917175,38748.82174707027,5496.923823303267,172156.7333894653,123729.2319787598,85372.14402172859,
27041,514.2869320010556,7.684528333333331,area,49012.00498010239,81099.33592248525,51677.0522834473,114231.45471398914,47003.65432653811,51167.05234912109,75146.42221313468,28157.365419372487,20734.831409423765,69946.54629125985,26248.93926800552,239970.99244268812,115702.3702856446,44296.00376989732,12806.949367431724,133295.87348333752,167392.60625683592,48692.06075817868,80469.35000744619,166143.87877044667,121151.25646063234,158672.91165618898,6742.48667944334,142734.2588076173,32620.217506347573,115719.6657236329,162569.505779419,34661.11673925784,119474.99368023685,86140.40047021484,
27102,514.2870205410284,6.494185555555556,area,139043.64000421148,51350.50589239504,18854.69564904776,88298.81291326898,53732.50187921146,49823.979435363726,49340.12842248525,42749.048835693386,67382.55229418947,57453.75836474611,89979.75879400628,95582.29615100102,56071.16074780276,39785.89797766107,10479.471291015612,26340.22961444088,37562.04752880857,25668.67084179689,70532.30027545166,18819.06569213868,93412.2461499024,53652.75627618417,4572.347236816479,63483.74541357428,50564.09075659174,45128.84259057602,57508.363050537104,41576.84448437501,159226.10935235597,15097.169854431202,
27350,329.22806198644867,20.008666666666663,area,10072.453060913074,0.0,3603.035047149768,4794.911714782693,2971.3244348144444,10191.007867126358,21069.011957397383,33228.822241210764,46026.05698852539,19070.18835388193,4009.611282348659,120641.50792419436,114971.43576538128,17336.667432861126,132657.02889221165,12365.325485839769,168831.28046752923,3613.478381652888,35332.34675170875,1749.3031814574692,5322.9220947266,2054.2820419311656,0.0,2709.089857177699,5243.466193237207,95709.64918395992,3622.784914550788,7137.151030884024,4269.629881591892,6842.447695312609,
27396,425.1936133633133,3.3442561111111115,area,20816.16788342284,24045.290933013923,26405.72253994752,17270.021570098863,50962.89684570312,27194.100502594003,4117.077809738159,10005.811689331058,22174.77478353881,8237.19253460693,14684.461689453145,11445.13356210328,6338.383552215575,15065.191154998767,16836.115731903083,181542.8763745117,183708.563390564,2137.657184936523,183558.8028838501,32875.61107351684,31846.91847174072,2469.865189788821,3963.2321765594497,11281.482023742674,46955.30164584349,403672.4999588927,8537.929663085933,364503.815373993,29463.710461395287,459057.6930204773,
28071,568.3000134027827,36.4673388888889,area,39930246.599638574,39674427.02949245,39322657.79449917,39990675.7852347,39834186.80228172,39949922.911634326,40948530.00798277,40304434.05314749,39546396.50117461,40504890.48180851,42095596.4706629,37949356.18164069,40056749.95796868,38615940.0072947,41042044.96178582,39217605.53453122,39436496.32093749,35330651.36570494,40574910.38914914,39145870.72416802,3728006.912499977,4548365.846874973,38564811.44776066,39205555.92290526,38808634.38807004,39433835.09176768,39231466.15886237,39485093.96128177,39232708.98882015,39962692.59742332,
28073,768.5528359978799,36.41796296296296,area,0.0,19734.868320311543,162326.4244726581,0.0,35928.87659179642,18191.26787109287,0.0,17631.364589844143,0.0,0.0,0.0,0.0,0.0,0.0,15832.9545898441,0.0,0.0,13829618.320925282,0.0,14663022.297748407,8949161.476843856,4318656.941063242,17750184.995021373,16637302.334874265,6946601.250406492,816799.6286230491,16719635.908612076,838163.2924914584,18964663.38295288,763811.4579785143,
28186,491.2082248575131,9.389734444444445,area,0.0,644.2763877868631,0.0,0.0,0.0,0.0,0.0,1030.5377829589754,0.0,1455.1600469360226,0.0,1499.985258209227,769.7446249999982,0.0,712.4914655761656,0.0,0.0,87654.1529464111,0.0,655.4922091980038,0.0,88224.04983502194,83925.45638580312,5620.778764480573,631.9195274810841,787.7697782134984,3073.58131982423,0.0,4145.889415176385,0.0,
30445,568.2987447465855,36.63012222222222,area,27078356.944482315,26149192.88292994,26809484.424811773,26467206.513515923,26290191.75337556,26345932.13304056,27199615.73376405,26581455.646428723,26157522.941799577,26695910.45337097,28628162.981912747,24910052.278984435,26274266.247031257,26229441.65604472,27112552.51116092,26827353.73299737,25768568.97140624,25590283.96463073,26796570.579608142,26433166.73073057,26468996.46953756,25950055.50608868,34944271.01102325,26707048.93009275,26303625.13557004,25986309.00317393,26600365.53464347,26111270.98784423,25911368.61163276,26451815.09070468,
30793,464.3001195591733,24.452628205128203,area,0.0,1638.5035095214953,3397.854051971405,0.0,1443.7865368652156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726.3032852172964,0.0,1971.9975134277088,0.0,0.0,0.0,0.0,2260.7501083373377,0.0,1591.161447143565,837916.932786252,0.0,836549.0030664083,846382.4655639661,776072.0521002224,833499.9709286523,838498.3478875728,
30794,462.27998453518194,26.721565217391305,area,0.0,0.0,1192.9188934326437,0.0,0.0,0.0,2440.466384887797,2797.145787353479,2046.0656677245825,4273.187769775379,2831.4838226319544,7052.122106933502,9073.063582153329,1771.8010650634258,5634.327219238208,9549.160995483278,4381.699206542997,4130.456788940534,11154.459213867252,0.0,11183.904086303735,76757.6530993654,9036.289684753508,421040.1170904532,0.0,452037.2355224616,425007.8756298836,442966.4809924332,413514.132439576,460003.6127014156,
30796,319.1805652675223,2.8512925925925923,area,1224.6777429199178,873.425949218753,1577.370933227532,2157.496451354982,786.2973229980505,791.7640000000001,0.0,2791.8946581191994,2025.4921799316369,3120.269013351437,5212.576592346206,0.0,1810.3976358947689,2726.323014083872,807.0108605957032,1644.7391127548228,1090.3572461242702,0.0,2400.314196655275,2679.9042757034267,1097.8522611694336,1809.63260992431,658.2769471893305,211226.2584665527,1623.601593994148,206378.9807155762,200456.8828507691,203149.37078192143,204605.7159042357,220984.70680090337,
30797,449.1657880843565,20.02436111111111,area,0.0,649.4787963867102,0.0,658.3156250000043,0.0,0.0,0.0,645.2459762573158,726.029079437235,823.1657537841688,0.0,7543.088966674926,8596.071014098954,611.68891677859,13102.773525543154,0.0,744.150000000031,10208.199456481949,0.0,0.0,0.0,8184.537052002071,13065.148432693502,308012.4543365474,0.0,605.8220249175852,318458.76059051446,0.0,308061.41446319595,815.1597308349791,
30818,491.1774190048247,21.81184523809524,area,0.0,0.0,0.0,0.0,0.0,0.0,8674.691708984383,4494.965592040952,0.0,3534.921243896631,0.0,109792.35395996114,131290.0834790041,0.0,113625.84929565396,704.5357797241368,0.0,3055.149375915548,885.0015625000369,0.0,0.0,8695.622239074512,0.0,357561.1720220955,0.0,702.9920941162266,348487.41207702586,0.0,363708.717254638,0.0,
30859,430.2364045316002,13.831822023809526,area,790.9272505493095,814.7354997253392,714.4007815551821,654.66399047851,1338.1285455856362,2036.0129802169777,1208.183666198741,0.0,1120.0800386810265,0.0,1306.314334281926,981.9640196227996,1879.2183501892143,759.0253124999975,3529.8877984466667,7484.22174893191,8152.04067127228,2767.2576064682094,5158.10775346375,3645.159867431624,6025.626857772816,793.1826836547922,1588.5243665008738,104420.4667923278,8561.185242958061,858.6733593749973,125358.3645814816,4383.480520874021,98511.99259747312,1587.8952271423482,
30922,496.2734190123414,18.661444444444445,area,9313.528299560568,14259.17427246092,12977.414588318044,5557.291157531981,17947.088909301612,12042.596489563106,28706.61288391115,14524.464397888032,14022.897142334206,28169.30110748302,20524.75607269306,15013.156958312898,27401.62185852049,23904.41425109876,18721.598146057204,15228.27098937981,13676.563190307446,30418.998955993484,4798.791625060894,28323.461076049745,40827.51373474098,28886.79828857439,6157.971054077158,314608.14057403593,7621.675267639046,311415.14472793567,315234.8075827029,177297.78908874505,329564.9815446471,256954.99307128903,
30942,380.3170901193536,7.022788888888889,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931.763846145637,649.7300000000057,0.0,88569.27341223141,891.2712423095761,0.0,92197.33964404294,0.0,60579.98970629887,0.0,
30980,425.2745401271324,13.776295,area,610.7458605194005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2710.475860351571,3948.545892456033,0.0,1991.189203491224,633.1133718109033,859.0173200225802,0.0,0.0,13471.53103231813,1046.9398370361296,0.0,68663.4097611082,0.0,8067.752231689377,0.0,
30982,593.8574529040295,8.748459722222224,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3952.079843139633,0.0,4170.396856842052,4473.992220504772,2897.52621955873,3579.1165315857047,42764.92962210082,4372.698701141324,46309.958546813854,47376.91887686174,40937.09742785645,44515.71026559458,43833.588965332085,
31028,480.27772356831497,17.81684848484849,area,0.0,0.0,0.0,0.0,754.3479278564769,674.6417611694249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.5071231079005,0.0,0.0,0.0,0.0,724.9114597320349,0.0,707.0127429962204,0.0,68378.34312347432,0.0,73996.81174346937,68202.2184201049,64693.30893371563,73047.51050353976,74307.97169342054,
31254,365.1291763303898,2.518775,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108373.34101757844,0.0,57353.90921484363,0.0,0.0,48965.39626074214,0.0,0.0,0.0,0.0,120448.20794531226,0.0,0.0,0.0,0.0,0.0,
31276,378.2156375412057,3.0747323529411763,area,0.0,877.5947118835479,2016.1399833984349,0.0,1021.771788024907,695.1519013366669,818.9717289581326,0.0,726.2842565536491,961.0556250000022,1304.5686168518098,658.6917948608392,692.2898179626466,0.0,0.0,0.0,1184.8364843750053,0.0,614.7956873779298,0.0,0.0,0.0,0.0,681.5700584182703,110353.48899893196,0.0,795.9669996643077,888.5938859252891,0.0,886.4217320251475,
31425,636.4000822543533,14.90276781609195,area,674.5196511840917,1302.548395042427,0.0,840.8375603027363,774.5499251251247,701.9900257720877,892.1243175049065,749.1201040344131,1978.5852045822137,3695.7035120544415,1363.9966940460129,1353.6066170196382,1641.36286926269,3453.513276001032,719.480952873215,685.7192643432556,638.0814018249569,8879.913870246879,671.4239023590111,3838.8647212142873,2006.7176083679549,4002.553503356936,6900.155774124158,697.9786715698266,38414.80675122077,3890.376303337112,706.4869374999939,2364.8580706329394,1821.694106094337,10626.105399200464,
31427,379.24723379187503,6.811168888888888,area,6593.792035339347,15430.467451324452,7822.506039550779,13296.82125616454,8827.659063217152,11077.182944229096,14076.556164825448,15785.138625366242,15349.261196578997,8857.396424484255,18093.312737304663,18025.30350463868,13411.923622268663,9878.374009704592,11507.056052398706,8614.829108093252,15878.735206581088,8384.894138732876,12717.91691946406,13479.80026345827,15154.468120269794,14796.25634391783,13458.86616708374,6500.143915222172,35296.05968988038,6273.340277648944,10837.315034179686,6241.091638931256,8459.314686279306,10523.65664100648,
31450,548.3479485663127,11.395286666666667,area,837.8428479766819,3600.0161533508144,2525.758846649185,1258.061514572147,904.0365941620004,2813.964010849002,4668.467609130849,784.964500000007,3092.4948906554896,13501.77383239747,1808.5942485809387,2199.9357411499054,1895.8076430129945,3749.776840850826,2220.606925628654,1480.9415904083198,2450.754709869379,13267.079403335549,2901.4873072357127,7004.075474761989,2366.4232443389647,6450.885343032845,8769.658032821633,1724.868188331623,42753.3057385864,1930.590437149052,702.3308837661767,5386.366664993293,827.8162429046458,15049.486636093132,
31453,467.3010396602239,10.56262888888889,area,4274.550326507551,12886.454837921128,16572.580100448627,13541.445291900633,16052.462866134652,15775.591962677025,14932.623503417966,13882.460673034768,12707.027866577197,12082.24540396118,11716.811742935177,10493.563614074574,19501.7150403289,10594.964336547946,11890.531097595162,8332.452384216222,13336.951131683232,14769.876412094096,22471.21124365233,13714.754824386522,18878.926109893848,8126.775906066938,10329.324681091368,13107.039703018156,9645.044052673418,7720.137359222374,7119.182934509303,13863.705587921191,13851.792412445062,13786.625796951275,
32015,393.2199132614528,9.208675,area,14441.914103515708,4367.208051940957,6161.484318008375,9656.953695953354,6354.647847381548,7547.874364684965,4024.016757324222,2928.579178710921,9453.43797053527,4143.997458313004,8124.1434482727,15962.123396057075,17088.526123550368,4857.398873168953,21561.90297897342,21749.07153015132,22934.00355691525,6997.608906372029,21867.57694781495,25030.83371514884,25249.57226458737,12206.800784423833,19299.76539944461,79839.18151153596,19632.84164315795,130010.16572369383,11737.84382592748,84221.66693005365,70675.72785632341,115006.99625598158,
32095,514.2870579240242,7.119016666666666,area,72809.04615985109,153122.5986373291,77420.22228302003,17736.268741149925,65936.75642254631,67777.21595153809,17828.39901007079,60097.12078002951,89525.47094128418,56473.55374914553,32225.14317358399,58943.789338745184,99970.76178778076,115872.78790386955,161180.62909417733,107975.1033608398,50456.90514996351,120272.71780798344,34131.137217590345,60481.90534167481,34159.94841351325,29318.7486567384,47300.11838153077,74357.60572674562,103595.46907208256,72044.05186688236,6394.570098876905,54423.5318014526,97217.12726293944,58516.89194696051,
